representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
purity,3,purity,3,5,"['purity', 'purity check']"
fallback,3,fallback,3,7,"['fallback', 'fallback content', 'fallback function']"
contract,4,contract,4,8,"['contract analysis', 'contract', 'contract annotations']"
configurable,5,configurable,5,5,['configurable']
cglib,8,cglib,8,8,['cglib']
runtime hints,5,runtime hints,5,5,['runtime hints']
listener,6,listener,6,6,['listener']
wildfly,2,wildfly,2,2,['wildfly']
community,14,community,14,14,['community']
checkstyle,5,checkstyle,5,5,['checkstyle']
varargs,7,varargs,7,7,['varargs']
spring coroutines,2,spring coroutines,2,2,['spring coroutines']
flux,5,flux,5,5,['flux']
accessor,5,accessor,5,5,['accessor']
subscription,5,subscription,5,5,['subscription']
spi,9,spi,9,9,['spi']
representation,4,representation,4,4,['representation']
ioc,2,ioc,2,2,['ioc']
exception message,2,exception message,2,2,['exception message']
suspend,2,suspend,2,4,"['suspend', 'suspend function']"
setter injection,2,setter injection,2,2,['setter injection']
quartz,2,quartz,2,2,['quartz']
spring tx,3,spring tx,3,3,['spring tx']
predicate,5,predicate,5,5,['predicate']
vfp,2,vfp,2,2,['vfp']
listing,2,listing,2,2,['listing']
ida exporter,2,ida exporter,2,2,['ida exporter']
run configuration,2,run configuration,2,4,"['run configuration', 'run make']"
m68k,2,m68k,2,2,['m68k']
gdt,2,gdt,2,2,['gdt']
ppc,2,ppc,2,2,['ppc']
switch case,4,switch case,4,7,"['switch case', 'case sensitivity']"
readability,12,readability,12,12,['readability']
register,2,register management,3,5,"['register', 'register management']"
instruction,2,instruction,2,4,"['instruction', 'instruction decoding']"
address space,3,address space,3,5,"['address space', 'space management']"
coff,3,coff,3,3,['coff']
symbol server,2,symbol server,2,2,['symbol server']
symbol table,4,symbol table,4,4,['symbol table']
xref,2,xref,2,2,['xref']
trash,2,garbage collection,29,31,"['trash', 'garbage collection']"
onenote,2,onenote,2,2,['onenote']
note,6,note taking,10,29,"['note', 'note taking', 'note management', 'release note', 'type:release note', 'note editing']"
duplicate,2,duplicate,2,4,"['duplicate', 'duplicates']"
beta,2,beta,2,2,['beta']
tesseract,2,tesseract,2,2,['tesseract']
attachments,3,attachment,6,9,"['attachments', 'attachment']"
playwright,2,playwright,2,2,['playwright']
rte,3,rte,3,3,['rte']
pr,6,pr,6,6,['pr']
protection,2,protection,2,2,['protection']
labels,11,labels,11,11,['labels']
matrix jobs,2,jobs,2,4,"['jobs', 'matrix jobs']"
matrix,6,matrix,6,12,"['matrix', 'matrix operations', 'matrix multiplication']"
activity,3,activity,3,3,['activity']
mirroring,7,mirroring,7,7,['mirroring']
certificate,8,certificates,9,17,"['certificate', 'certificates']"
renewal,2,renewal,2,2,['renewal']
rpm,2,rpm,2,2,['rpm']
pre receive hook,2,pre receive hook,2,4,"['pre receive hook', 'pre release']"
checkout,2,checkout,2,2,['checkout']
login,7,login,7,12,"['login', 'login issue']"
acceleration,5,acceleration,5,5,['acceleration']
announcement,2,announcement,2,2,['announcement']
video,4,video,4,8,"['video', 'video player', 'video issue']"
cdn,5,cdn,5,5,['cdn']
automa,2,automa,2,2,['automa']
freeze,7,freeze,7,7,['freeze']
julia language,3,julia stdlib,5,8,"['julia language', 'julia stdlib']"
tuple,2,tuple,2,2,['tuple']
uuids,2,uuids,2,4,"['uuids', 'uuid']"
subarray,2,subarray,2,2,['subarray']
self reference,3,self reference,3,9,"['self reference', 'self update', 'self hosted']"
subtyping,3,subtyping,3,3,['subtyping']
dbt,3,dbt,3,3,['dbt']
extras,3,extras,3,3,['extras']
pypy,3,pypy,3,3,['pypy']
gitlab,2,gitlab,2,2,['gitlab']
version,5,version management,7,19,"['version', 'version management', 'version control', 'version compatibility', 'version upgrade']"
conda,5,conda,5,5,['conda']
entrypoint,3,entrypoint,3,5,"['entrypoint', 'entrypoints']"
optional dependencies,3,optional dependencies,3,5,"['optional dependencies', 'optional dependency']"
libuv,2,libuv,2,2,['libuv']
preferences,6,preferences,6,6,['preferences']
forking,5,forking,5,5,['forking']
portability,20,portability,20,20,['portability']
binary,9,binary analysis,13,33,"['binary', 'binary analysis', 'binary format', 'binary compatibility', 'corrupted binary', 'binary loading']"
slider,2,slider,2,2,['slider']
ref,3,ref,3,5,"['ref', 'forward ref']"
progress,5,progress indicator,6,11,"['progress', 'progress indicator']"
dropdown,4,dropdown,4,4,['dropdown']
trampoline,3,trampoline,3,3,['trampoline']
variant,2,variant,2,2,['variant']
snmp,3,snmp,3,3,['snmp']
magic methods,2,magic methods,2,2,['magic methods']
ini,2,ini,2,2,['ini']
mysqlnd,2,mysqlnd,2,2,['mysqlnd']
mhash,2,mhash,2,2,['mhash']
output buffering,3,buffering,5,8,"['output buffering', 'buffering']"
shebang,2,shebang,2,2,['shebang']
xpath,3,xpath,3,3,['xpath']
observer,5,observer,5,5,['observer']
endianness,3,endianness,3,3,['endianness']
severity critical,3,severity critical,3,3,['severity critical']
excimer,2,excimer,2,2,['excimer']
header,4,header,4,8,"['header checks', 'header', 'header management']"
stream wrapper,5,stream wrapper,5,9,"['stream wrappers', 'stream wrapper', 'custom stream wrapper']"
pear,2,pear,2,2,['pear']
dtrace,2,dtrace,2,2,['dtrace']
sapi,3,sapi,3,3,['sapi']
heredoc,3,heredoc,3,3,['heredoc']
iteration,10,iteration,10,10,['iteration']
mysqli,4,mysqli,4,4,['mysqli']
constant,7,constant,7,18,"['constant', 'constant evaluation', 'constant expression', 'constant propagation']"
expat,2,expat,2,2,['expat']
symfony,3,symfony,3,3,['symfony']
range function,2,range function,2,4,"['range function', 'range']"
preprocessor,2,preprocessor,2,2,['preprocessor']
destructuring,4,destructuring,4,4,['destructuring']
autodoc,5,autodoc,5,5,['autodoc']
transitive dependency,2,transitive analysis,4,6,"['transitive analysis', 'transitive dependency']"
audit,6,audit,6,6,['audit']
function calls,3,function calls,3,3,['function calls']
stmt summary,2,stmt summary,2,2,['stmt summary']
reorganize,2,reorganize,2,2,['reorganize']
estimation,5,estimation,5,5,['estimation']
advancer,2,advancer,2,2,['advancer']
linearizability,4,linearizability,4,4,['linearizability']
reorg,3,reorg,3,3,['reorg']
insert,4,insert,4,4,['insert']
pruning,3,partition pruning,3,8,"['partition pruning', 'column pruning', 'pruning']"
compaction,3,compaction,3,3,['compaction']
badger,2,badger,2,2,['badger']
reorganization,6,reorganization,6,6,['reorganization']
decode,3,decode,3,3,['decode']
gcs,2,gcs,2,2,['gcs']
admin,2,admin,2,6,"['admin', 'admin panel', 'admin check']"
stale read,3,stale read,3,3,['stale read']
mutation,3,mutation,3,3,['mutation']
mem,2,mem,2,2,['mem']
cluster level,2,cluster level,2,2,['cluster level']
location,2,location,2,2,['location']
delete,3,delete,3,3,['delete']
tracker,2,tracker,2,2,['tracker']
replace into,2,replace into,2,2,['replace into']
cost estimation,2,cost estimation,2,4,"['cost estimation', 'cost model']"
parquet,2,parquet,2,2,['parquet']
elt,2,elt,2,2,['elt']
distinct,4,distinct,4,4,['distinct']
callback,4,callback,4,4,['callback']
motion,2,motion,2,2,['motion']
locks,2,locks,2,2,['locks']
numerics,19,numerics,19,19,['numerics']
ctags,2,ctags,2,2,['ctags']
movement,6,movement,6,6,['movement']
spell checking,2,spell check,5,7,"['spell checking', 'spell check']"
command block,2,command block,2,2,['command block']
mappings,2,mappings,2,2,['mappings']
search and replace,2,search and replace,2,2,['search and replace']
ice,409,ice,409,426,"['ice', 'rustc ice', ' ice ', 'ice ']"
development,37,development,37,37,['development']
machine learning,38,machine learning,38,40,"['machine learning', 'domain machine learning']"
qa,20,qa,20,20,['qa']
productivity,14,productivity,14,14,['productivity']
best practice,13,best practices,17,30,"['best practices', 'best practice']"
reliability,16,reliability,16,16,['reliability']
bugfix,11,bugfix,11,15,"['bugfix', 'type: bugfix']"
unsupported operation,14,unsupported operation,14,17,"['unsupported operation', 'operation']"
quality,10,quality,10,17,"['quality', 'quality assurance', 'quality control']"
software,7,software development,10,21,"['software development', 'software', 'software engineering', 'software architecture']"
aspect oriented programming,10,aspect oriented programming,10,13,"['aspect oriented programming', 'object oriented programming']"
reverse engineering,10,reverse engineering,10,12,"['reverse engineering', 'software reverse engineering']"
julia core,11,julia core,11,13,"['julia core', 'julia base']"
lifetime issue,17,lifetime issue,17,25,"['lifetime issue', 'lifetime issues']"
simplification,17,simplification,17,17,['simplification']
conformance,8,conformance,8,8,['conformance']
guidelines,10,guidelines,10,10,['guidelines']
nil pointer dereference,7,nil pointer dereference,7,10,"['nil pointer dereference', 'nil pointer']"
numerical computation,5,numerical,7,14,"['numerical', 'numerical computation', 'numerical computing']"
scalability,11,scalability,11,11,['scalability']
upgrade issue,18,upgrade issue,18,20,"['upgrade issue', 'upgrade issues']"
theming,6,theming,6,6,['theming']
checkbox,8,checkbox,8,8,['checkbox']
site generation,2,static site generation,6,12,"['static site generation', 'site management', 'site generation', 'site authoring']"
determinism,7,determinism,7,7,['determinism']
panicking,14,panicking,14,18,"['panicking', 'panicked']"
neural networks,6,neural networks,6,10,"['neural networks', 'graph neural networks', 'neural network']"
backward pass,9,backward pass,9,11,"['backward pass', 'forward pass']"
evaluation,6,evaluation,6,6,['evaluation']
learning rate scheduler,2,learning rate,11,13,"['learning rate', 'learning rate scheduler']"
bitcoin,7,bitcoin,7,13,"['bitcoin', 'blockchain']"
incompatibility,7,incompatibility,7,7,['incompatibility']
constraint,11,constraint,11,21,"['constraint', 'constraints']"
contributions,3,contribution,7,10,"['contribution', 'contributions']"
constants,6,constants,6,6,['constants']
library linking,5,library linking,5,8,"['library linking', 'shared library']"
collaborator nomination,11,collaborator nomination,11,11,['collaborator nomination']
foreign function interface,6,foreign function interface,6,6,['foreign function interface']
tooling issue,6,tooling issue,6,6,['tooling issue']
injector,8,injector,8,8,['injector']
equality,7,equality,7,7,['equality']
application,5,application,5,5,['application']
clean up,6,clean up,6,6,['clean up']
heap use after free,7,heap use after free,7,13,"['heap use after free', 'use after free']"
delay,4,delay,4,4,['delay']
kubernetes,6,kubernetes,6,6,['kubernetes']
corruption,5,corruption,5,5,['corruption']
borrowing,5,borrowing,5,5,['borrowing']
decomposition,8,decomposition,8,8,['decomposition']
catalyst,4,catalyst,4,4,['catalyst']
attribution,4,attribution,4,4,['attribution']
context manager,8,context manager,8,8,['context manager']
troubleshooting,4,troubleshooting,4,4,['troubleshooting']
directory management,5,directory,5,13,"['directory', 'directory management', 'directory operations']"
make,5,make,5,5,['make']
reusability,7,reusability,7,7,['reusability']
namespace,7,namespace,7,7,['namespace']
reversing,4,reversing,4,4,['reversing']
programming language agnostic,4,programming language agnostic,4,6,"['programming language agnostic', 'language agnostic']"
refresh,6,refresh,6,10,"['refresh', 'refresh issue', 'refresh behavior']"
typography,4,typography,4,4,['typography']
interception,4,interception,4,4,['interception']
racing,4,racing,4,7,"['racing', 'racing condition']"
marshalling,3,marshalling,3,3,['marshalling']
interoperability,3,interoperability,3,3,['interoperability']
unmarshalling,3,unmarshaling,4,7,"['unmarshalling', 'unmarshaling']"
allocation,11,allocation,11,15,"['allocation', 'allocations']"
xcode,5,xcode,5,5,['xcode']
feat,3,feat,3,3,['feat']
uninitialized variable,4,uninitialized variable,4,6,"['uninitialized variable', 'uninitialized']"
polymorphism,4,polymorphism,4,4,['polymorphism']
category performance,3,category performance,3,3,['category performance']
deferred content,3,deferred content,3,3,['deferred content']
projection,4,projection,4,4,['projection']
compiled autograd,6,compiled autograd,6,6,['compiled autograd']
nan,7,nan,7,12,"['nan', 'nan values', 'nan handling']"
differentiation,3,differentiation,3,3,['differentiation']
correctness,7,correctness,7,7,['correctness']
offline support,4,offline support,4,4,['offline support']
template literal,5,template literal,5,5,['template literal']
downgrade,5,downgrade,5,5,['downgrade']
publication,3,publication,3,3,['publication']
legal,3,legal,3,3,['legal']
elastic,3,elastic,3,7,"['elastic', 'pytorch elastic', 'elastic search']"
percentile,3,percentile calculations,4,7,"['percentile', 'percentile calculations']"
kerberos,7,kerberos,7,7,['kerberos']
job management,4,job management,4,6,"['job management', 'job status']"
ti database,3,ti database,3,3,['ti database']
default values,4,default values,4,6,"['default values', 'default value']"
aria,2,aria,2,2,['aria']
vscode insider,2,insider build,5,7,"['vscode insider', 'insider build']"
ime,3,ime,3,3,['ime']
type: discussion,2,type: discussion,2,4,"['type: discussion', 'discussion']"
standardization,3,standardization,3,3,['standardization']
cancellation,5,cancellation,5,5,['cancellation']
terminology,2,terminology,2,2,['terminology']
default configuration,2,default behavior,8,10,"['default configuration', 'default behavior']"
cosmetic,2,cosmetic,2,2,['cosmetic']
rewriting,2,rewriting,2,2,['rewriting']
asset management,2,asset management,2,2,['asset management']
go1,2,go1,2,2,['go1']
cipher,3,cipher,3,3,['cipher']
documentation inconsistency,2,inconsistency,8,10,"['documentation inconsistency', 'inconsistency']"
intermittent,2,intermittent,2,2,['intermittent']
pointers,2,function pointers,3,5,"['pointers', 'function pointers']"
release blocker,2,release blocker,2,2,['release blocker']
mips,3,mips,3,3,['mips']
ld,2,ld,2,2,['ld']
duplication,3,duplication,3,3,['duplication']
bytes,3,bytes,3,3,['bytes']
event emission,2,event emitter,3,5,"['event emission', 'event emitter']"
ecmascript,4,ecmascript,4,4,['ecmascript']
cloning,4,cloning,4,4,['cloning']
prototype,2,prototype,2,2,['prototype']
team management,2,team management,2,2,['team management']
semver,8,semver,8,8,['semver']
people,2,people,2,2,['people']
private registry,2,private registries,2,4,"['private registries', 'private registry']"
pem,4,pem,4,4,['pem']
command line args,2,command line args,2,2,['command line args']
pinning,4,pinning,4,4,['pinning']
breakage,3,breakage,3,3,['breakage']
ownership and borrowing,2,ownership and borrowing,2,2,['ownership and borrowing']
compile failure,2,compile fail,4,6,"['compile failure', 'compile fail']"
documentation generation,2,documentation generation,2,2,['documentation generation']
dyn star,4,dyn star,4,4,['dyn star']
lto,4,lto,4,4,['lto']
mismatch,4,mismatch,4,4,['mismatch']
invalid program,2,invalid program,2,2,['invalid program']
adt,7,adt,7,7,['adt']
well formedness,3,well formedness,3,3,['well formedness']
generic issue,2,generic issues,4,6,"['generic issue', 'generic issues']"
reference counting,2,reference counting,2,2,['reference counting']
sanitizer issue,4,sanitizer issue,4,4,['sanitizer issue']
interning,3,interning,3,3,['interning']
mpsc,2,mpsc,2,2,['mpsc']
screenreader,2,screenreader,2,2,['screenreader']
dispatching,2,dispatching,2,2,['dispatching']
backend compiler failed,3,backend compiler failed,3,5,"['backend compiler failed', 'backend failure']"
rebuild,4,rebuild,4,4,['rebuild']
histogram,2,histogram,2,2,['histogram']
attn,2,attn,2,2,['attn']
conditionals,2,conditionals,2,2,['conditionals']
domain torch library,2,domain torch library,2,2,['domain torch library']
parallelization,2,parallelization,2,2,['parallelization']
federated learning,3,federated learning,3,3,['federated learning']
topic autograd,2,topic performance,2,6,"['topic performance', 'topic autograd', 'topic tracing']"
multinode,2,multinode,2,2,['multinode']
multiplication,2,multiplication,2,2,['multiplication']
random state,3,random state,3,3,['random state']
c++ related,2,c++ related,2,2,['c++ related']
miscellaneous,2,miscellaneous,2,2,['miscellaneous']
cast,4,cast,4,6,"['casting', 'cast']"
parameter names,2,parameter names,2,2,['parameter names']
inplace,3,inplace operation,4,7,"['inplace', 'inplace operation']"
concatenation,2,concatenation,2,2,['concatenation']
cse,2,cse,2,2,['cse']
dependency bump,2,version bump,3,5,"['dependency bump', 'version bump']"
microservices,3,microservices,3,3,['microservices']
keystore,3,keystore,3,3,['keystore']
oci image,4,oci image,4,6,"['oci image', 'oci']"
pack to bp,2,pack to bp,2,2,['pack to bp']
polish,2,polish,2,2,['polish']
repackaging,3,repackaging,3,3,['repackaging']
scopes,2,scopes,2,2,['scopes']
minor,2,minor issue,2,4,"['minor issue', 'minor']"
cassandra,3,cassandra,3,3,['cassandra']
instanceof,2,instanceof,2,2,['instanceof']
interrupt,3,interrupt,3,3,['interrupt']
shards,2,shards,2,4,"['shards', 'shard management']"
retrieval,3,retrieval,3,3,['retrieval']
retries,4,retries,4,4,['retries']
multivalue,2,multivalue,2,2,['multivalue']
timed out,2,timed out,2,2,['timed out']
matching,4,matching,4,4,['matching']
lag,2,lag,2,2,['lag']
critical,2,critical,2,2,['critical']
ordering,5,ordering,5,5,['ordering']
content length,4,content length,4,4,['content length']
free marker,4,free marker,4,6,"['free marker', 'double free']"
proxying,4,proxying,4,4,['proxying']
csharp,2,csharp,2,2,['csharp']
truncation,2,truncation,2,2,['truncation']
joplin,2,joplin,2,2,['joplin']
commit,3,commit,3,3,['commit']
storage issue,3,storage issue,3,3,['storage issue']
version conflict,3,version conflict,3,3,['version conflict']
device agnostic,4,device agnostic,4,7,"['platform agnostic', 'device agnostic']"
lambda,4,lambda,4,4,['lambda']
virtualization,2,virtualization,2,2,['virtualization']
drawer,2,drawer,2,4,"['drawer', 'navigation drawer']"
wrapper,2,wrapper,2,2,['wrapper']
opcode,3,opcode,3,5,"['opcode', 'opcode cache']"
fileinfo,3,fileinfo,3,3,['fileinfo']
result,2,result,2,2,['result']
fastcgi,2,fastcgi,2,2,['fastcgi']
cancel,2,cancel,2,2,['cancel']
titanic,2,titanic,2,2,['titanic']
calculation,2,calculation,2,2,['calculation']
position,2,position,2,2,['position']
oop,2,oop,2,2,['oop']
vi mode,2,vi mode,2,2,['vi mode']
pick model,2,pick model,2,2,['pick model']
exploration,2,exploration,2,2,['exploration']
lens,2,lens,2,2,['lens']
exclusion,4,exclusion,4,4,['exclusion']
reload,3,reload,3,6,"['reload', 'reloading']"
shared process,3,shared process,3,3,['shared process']
canary build,3,canary build,3,3,['canary build']
sri,2,sri,2,2,['sri']
edge runtime,2,edge runtime,2,2,['edge runtime']
sigint,2,sigint,2,2,['sigint']
ssg,3,ssg,3,3,['ssg']
panics,8,panics,8,8,['panics']
term,2,term,2,2,['term']
bot management,3,bot management,3,3,['bot management']
post quantum cryptography,2,post quantum cryptography,2,2,['post quantum cryptography']
confusion,7,confusion,7,7,['confusion']
replacement,2,replacement,2,2,['replacement']
standard compliance,3,standard compliance,3,3,['standard compliance']
mod,2,mod,2,2,['mod']
signing,3,signing,3,3,['signing']
shim,2,shim,2,2,['shim']
action sheet,2,action sheet,2,2,['action sheet']
pressable,2,pressable,2,2,['pressable']
contributor engagement,2,contributor engagement,2,2,['contributor engagement']
order,4,order,4,11,"['execution order', 'deterministic order', 'order', 'order dependency']"
deno add,2,deno add,2,2,['deno add']
bigint,2,bigint,2,2,['bigint']
span,2,span,2,2,['span']
lints,3,lints,3,3,['lints']
vtable,3,vtable,3,3,['vtable']
invalidation,2,invalidation,2,2,['invalidation']
sanitization,3,sanitization,3,3,['sanitization']
e easy,2,e easy,2,2,['e easy']
precondition,2,precondition,2,2,['precondition']
search issue,2,search issue,2,2,['search issue']
build helper,2,helper,2,4,"['helper', 'build helper']"
move semantics,3,move semantics,3,3,['move semantics']
solver,6,solver,6,6,['solver']
naked functions,2,naked functions,2,2,['naked functions']
interference,2,interference,2,2,['interference']
slicing,3,slicing,3,3,['slicing']
viewport,2,viewport,2,2,['viewport']
dsr queries,2,dsr queries,2,2,['dsr queries']
roadmap,2,roadmap,2,2,['roadmap']
provider,2,provider,2,2,['provider']
override,4,override,4,4,['override']
unsubscription,2,unsubscription,2,2,['unsubscription']
outdated,7,outdated,7,7,['outdated']
material,2,material,2,2,['material']
missing content,3,missing content,3,5,"['missing content', 'content missing']"
mutable mapping,2,mutable mapping,2,2,['mutable mapping']
max pooling,2,max pooling,2,2,['max pooling']
index fill,2,index fill,2,2,['index fill']
equivalence,2,equivalence,2,2,['equivalence']
magma,2,magma,2,2,['magma']
speculation,2,speculation,2,2,['speculation']
reconstruction,3,reconstruction,3,3,['reconstruction']
linear layer,4,linear layer,4,4,['linear layer']
reorder,3,reorder,3,3,['reorder']
maintainers,2,maintainers,2,2,['maintainers']
torch runtime error,2,torch runtime error,2,2,['torch runtime error']
limitations,2,limitations,2,2,['limitations']
flash attention,5,flash attention,5,5,['flash attention']
nvidia,3,nvidia,3,3,['nvidia']
cyclic dependency,2,cyclic dependency,2,2,['cyclic dependency']
ort,3,ort,3,3,['ort']
reparameterization,2,reparameterization,2,2,['reparameterization']
getitem,2,getitem,2,2,['getitem']
unary functions,2,unary functions,2,2,['unary functions']
unification,4,unification,4,4,['unification']
interop,2,interop,2,2,['interop']
crossfade,2,crossfade,2,2,['crossfade']
permalinks,2,permalinks,2,2,['permalinks']
summary,3,summary,3,3,['summary']
investigation,2,investigation,2,2,['investigation']
metric,4,metric,4,4,['metric']
status page,2,status page,2,2,['status page']
subprojects,3,subprojects,3,3,['subprojects']
correlation ids,2,correlation ids,2,2,['correlation ids']
formula,3,formula,3,3,['formula']
good first issue,2,good first issue,2,2,['good first issue']
reproducible builds,4,reproducible builds,4,4,['reproducible builds']
abstraction,2,abstraction,2,2,['abstraction']
executable,2,executable,2,2,['executable']
missing classes,2,missing classes,2,2,['missing classes']
robustness,2,robustness,2,2,['robustness']
allocation failures,2,allocation failures,2,2,['allocation failures']
entitlements,2,entitlements,2,2,['entitlements']
rollover,2,rollover,2,2,['rollover']
apm,2,apm,2,2,['apm']
script fields,2,script fields,2,2,['script fields']
partial results,2,partial results,2,2,['partial results']
hyperlinks,2,hyperlinks,2,2,['hyperlinks']
tty,4,tty,4,4,['tty']
placeholder resolution,3,placeholder resolution,3,5,"['placeholder resolution', 'placeholder']"
equals hashcode,3,equals hashcode,3,3,['equals hashcode']
immutability,2,immutability,2,4,"['immutability', 'immutable']"
forwarding,2,forwarding,2,2,['forwarding']
etag,4,etag,4,4,['etag']
attach,3,attach,3,3,['attach']
disposal,3,disposal,3,3,['disposal']
step,2,step,2,4,"['step', 'step over']"
volatile registers,2,volatile registers,2,2,['volatile registers']
continuation,2,continuation,2,2,['continuation']
rule,2,rule,2,2,['rule']
branching,2,branching,2,2,['branching']
biometrics,2,biometrics,2,2,['biometrics']
raw file,2,raw file,2,2,['raw file']
memcache,2,memcache,2,2,['memcache']
feed,2,feed,2,2,['feed']
mount,3,mount,3,3,['mount']
dates,2,dates,2,2,['dates']
resolution strategy,4,resolution strategy,4,4,['resolution strategy']
prerelease,2,prerelease,2,2,['prerelease']
simple repository,2,simple repository,2,2,['simple repository']
deduplication,2,deduplication,2,2,['deduplication']
front end,2,front end,2,2,['front end']
bypass,2,bypass,2,2,['bypass']
ftp,2,ftp,2,2,['ftp']
polling,2,polling,2,2,['polling']
persistent connection,2,persistent connection,2,2,['persistent connection']
autoloader,2,autoloader,2,2,['autoloader']
multibyte string,2,multibyte string,2,4,"['multibyte string', 'multibyte']"
preload,2,preload,2,2,['preload']
builtin,7,builtin,7,7,['builtin']
tokenization,2,tokenization,2,2,['tokenization']
traffic management,2,traffic management,2,2,['traffic management']
aggregate,2,aggregate,2,2,['aggregate']
latency,3,latency,3,3,['latency']
idempotence,3,idempotence,3,3,['idempotence']
recording,2,recording,2,2,['recording']
scp,2,scp,2,2,['scp']
deletion,2,deletion,2,2,['deletion']
wrapping,2,wrapping,2,2,['wrapping']
xdg compliance,3,xdg compliance,3,3,['xdg compliance']
initializers,2,initializers,2,2,['initializers']
gtk,2,gtk,2,2,['gtk']
misleading,6,misleading,6,6,['misleading']
pooled,6,pooled,6,6,['pooled']
broken,4,broken,4,4,['broken']
maria db,4,maria db,4,4,['maria db']
surefire,4,surefire,4,4,['surefire']
mimetype,4,mimetype,4,4,['mimetype']
input box,3,input box,3,3,['input box']
sha256,3,sha256,3,3,['sha256']
sanity check,3,sanity check,3,3,['sanity check']
asynchronous,3,asynchronous,3,3,['asynchronous']
unhandled rejection,3,unhandled rejection,3,3,['unhandled rejection']
decryption,3,decryption,3,3,['decryption']
big endian,3,big endian,3,3,['big endian']
fake tensor,3,fake tensor,3,3,['fake tensor']
fusion,3,fusion,3,3,['fusion']
roc m,3,roc m,3,3,['roc m']
bytecode,3,bytecode,3,3,['bytecode']
documentation needed,3,documentation needed,3,3,['documentation needed']
composite,3,composite,3,3,['composite']
patch release,3,patch release,3,3,['patch release']
charset,3,charset,3,3,['charset']
webgl,2,webgl,2,2,['webgl']
reconnection,2,reconnection,2,2,['reconnection']
expansion,2,expansion,2,2,['expansion']
quick input,2,quick input,2,2,['quick input']
agent,2,agent,2,2,['agent']
labeling,2,labeling,2,2,['labeling']
multi root workspace,2,multi root workspace,2,4,"['multi root workspace', 'root certificates']"
multiline comment,2,multiline comment,2,2,['multiline comment']
receiver,2,receiver,2,2,['receiver']
alpine,2,alpine,2,2,['alpine']
amd64,2,amd64,2,2,['amd64']
cover,2,cover,2,2,['cover']
incomplete implementation,2,incomplete implementation,2,2,['incomplete implementation']
testability,2,testability,2,2,['testability']
flexbox,2,flexbox,2,2,['flexbox']
stuck,2,stuck,2,2,['stuck']
footnote,2,footnote,2,2,['footnote']
beginner,2,beginner,2,2,['beginner']
unimplemented,2,unimplemented,2,2,['unimplemented']
target triple,2,target triple,2,2,['target triple']
derivation,2,derivation,2,2,['derivation']
tcx,2,tcx,2,2,['tcx']
uefi,2,uefi,2,2,['uefi']
sized trait,2,sized trait,2,2,['sized trait']
static mut,2,static mut,2,2,['static mut']
reentrancy,2,reentrancy,2,2,['reentrancy']
backends,2,backends,2,2,['backends']
parentheses,2,parentheses,2,2,['parentheses']
vec,2,vec,2,2,['vec']
vt100,2,vt100,2,2,['vt100']
english,2,english,2,2,['english']
confusing,2,confusing,2,2,['confusing']
mse loss,2,mse loss,2,2,['mse loss']
batching,2,batching,2,2,['batching']
mathematical operations,2,mathematical operations,2,2,['mathematical operations']
jacobian,2,jacobian,2,2,['jacobian']
spectral normalization,2,spectral normalization,2,2,['spectral normalization']
prefix,2,prefix,2,2,['prefix']
build pack,2,build pack,2,2,['build pack']
prohibition,2,prohibition,2,2,['prohibition']
temp directory,2,temp directory,2,2,['temp directory']
h2,2,h2,2,2,['h2']
backoff,2,backoff,2,2,['backoff']
connection details,2,connection details,2,2,['connection details']
geo shape,2,geo shape,2,2,['geo shape']
ticket validation,2,ticket validation,2,2,['ticket validation']
dense vector,2,dense vector,2,2,['dense vector']
timeseries,2,timeseries,2,2,['timeseries']
savepoint,2,savepoint,2,2,['savepoint']
advice,2,advice,2,2,['advice']
disk space,2,disk space,2,2,['disk space']
blinking,2,blinking,2,2,['blinking']
table issue,2,table issue,2,2,['table issue']
isolation,2,isolation,2,2,['isolation']
cache miss,2,cache miss,2,2,['cache miss']
subdirectory,2,subdirectory,2,2,['subdirectory']
pep,2,pep,2,2,['pep']
reinstallation,2,reinstallation,2,2,['reinstallation']
v3.x,2,v3.x,2,2,['v3.x']
destructors,2,destructors,2,2,['destructors']
prepared statement,2,prepared statement,2,2,['prepared statement']
po file,2,po file,2,2,['po file']
correction,2,correction,2,2,['correction']
