representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
hazelcast,23,hazelcast,23,23,['hazelcast']
data access,15,data access,15,15,['data access']
ci cd,18,ci cd,18,26,"['ci cd', 'ci/cd']"
mail,19,mail,19,30,"['mail', 'email']"
discovery,23,discovery,23,23,['discovery']
sql execution,10,query execution,37,47,"['query execution', 'sql execution']"
repository,57,repository,57,57,['repository']
php core,50,php core,50,50,['php core']
ubsan,14,ubsan,14,14,['ubsan']
phpdbg,22,phpdbg,22,22,['phpdbg']
lightning,16,lightning,16,16,['lightning']
query performance,18,query optimization,35,63,"['query performance', 'query optimization', 'sql performance', 'sql optimization', 'database performance']"
sql parser,16,sql parser,16,18,"['sql parser', 'sql parsing']"
color,20,color,20,25,"['color', 'colors']"
event,15,event,15,26,"['event', 'events']"
shell integration,29,shell integration,29,29,['shell integration']
startup,27,startup,27,27,['startup']
features,16,features,16,16,['features']
language support,21,language support,21,23,"['language support', 'multilingual support']"
api docs,6,api documentation,24,32,"['api documentation', 'api docs', 'api doc']"
browser,20,browser,20,20,['browser']
api clarity,9,api clarity,9,9,['api clarity']
typos,8,typos,8,8,['typos']
command palette,26,command palette,26,26,['command palette']
sorting,33,sorting,33,46,"['sorting', 'sort', 'sort order']"
swc,22,swc,22,22,['swc']
redirects,3,redirect,35,38,"['redirect', 'redirects']"
vet,21,vet,21,21,['vet']
grpc,25,grpc,25,25,['grpc']
unsafe,20,unsafe,20,25,"['unsafe', 'unsafety']"
vscode feature,2,vscode,93,131,"['vscode', 'vscode extension', 'vscode dev', 'vscode features', 'vscode extensions', 'vscode feature', 'visual studio code', 'vscode ide']"
path,25,path,25,25,['path']
architecture,42,architecture,42,42,['architecture']
environment variables,28,environment variable,35,63,"['environment variables', 'environment variable']"
formatter,18,formatter,18,18,['formatter']
sveltekit,26,sveltekit,26,26,['sveltekit']
api compatibility,26,api compatibility,26,26,['api compatibility']
std library,18,std library,18,20,"['std library', 'std lib']"
ffi,28,ffi,28,28,['ffi']
thread safety,32,thread safety,32,32,['thread safety']
edition 2024,9,edition 2024,9,9,['edition 2024']
attribute,31,attribute,31,43,"['attribute', 'attributes']"
naming,10,naming,10,10,['naming']
target,17,target,17,17,['target']
t compiler,10,t compiler,10,10,['t compiler']
runtime behavior,16,runtime behavior,16,16,['runtime behavior']
generator,21,generator,21,28,"['generator', 'generators']"
scope,17,scope,17,19,"['scope', 'scopes']"
comptime,22,comptime,22,22,['comptime']
signals,14,signal,27,41,"['signals', 'signal']"
zone.js,12,zone.js,12,25,"['zone.js', 'zone js', 'zonejs']"
aoti,9,aoti,9,9,['aoti']
checkpointing,22,checkpointing,22,22,['checkpointing']
torchinductor,12,torchinductor,12,12,['torchinductor']
linalg,12,linalg,12,12,['linalg']
transformer,19,transformer,19,19,['transformer']
accuracy,29,accuracy,29,29,['accuracy']
toml,12,toml,12,12,['toml']
batch,9,batch,9,9,['batch']
spring boot dependencies,11,spring boot dependencies,11,11,['spring boot dependencies']
authorization,18,authorization,18,18,['authorization']
backward compatibility,70,backward compatibility,70,120,"['backward compatibility', 'backward compatible', 'backwards compatibility']"
spring boot maven plugin,2,maven plugin,96,104,"['maven plugin', 'spring boot plugin', 'spring boot maven plugin']"
rest template,23,rest template,23,23,['rest template']
jsp,19,jsp,19,19,['jsp']
servlet api,2,servlet,29,31,"['servlet', 'servlet api']"
lucene,25,lucene,25,25,['lucene']
ml,17,ml,17,17,['ml']
cluster,19,cluster,19,19,['cluster']
mapper,15,mapper,15,15,['mapper']
bean creation,3,bean management,26,60,"['bean lifecycle', 'beanfactory', 'factory bean', 'bean factory', 'bean management', 'bean creation']"
datetime,43,datetime,43,58,"['datetime', 'date time']"
analyze,8,analyze,8,8,['analyze']
gd,18,gd,18,18,['gd']
mysql compatibility,19,mysql compatibility,19,19,['mysql compatibility']
foreign key,20,foreign key,20,20,['foreign key']
settings sync,17,settings sync,17,17,['settings sync']
menu,20,menu,20,20,['menu']
angular,175,angular,175,175,['angular']
selection,16,selection,16,16,['selection']
event listeners,6,event listener,37,45,"['event listener', 'event listeners', 'event listening']"
profile,25,profile,25,34,"['profile', 'profiles']"
jupyter,17,jupyter,17,17,['jupyter']
help,14,help,14,14,['help']
url,22,url,22,22,['url']
view,18,view,18,18,['view']
eslint,20,eslint,20,20,['eslint']
loader,20,loader,20,20,['loader']
router,16,router,16,16,['router']
package,12,packages,15,27,"['packages', 'package']"
protocol,31,protocol,31,31,['protocol']
quic,22,quic,22,22,['quic']
race detector,13,race detector,13,13,['race detector']
govulncheck,12,govulncheck,12,12,['govulncheck']
scheduling,29,scheduling,29,34,"['scheduling', 'schedule']"
goroutine,23,goroutine,23,25,"['goroutine', 'goroutines']"
spec,22,spec,22,22,['spec']
crypto/tls,8,crypto/tls,8,8,['crypto/tls']
wiki,11,wiki,11,11,['wiki']
trace,27,trace,27,27,['trace']
asm,14,asm,14,14,['asm']
download,31,download,31,31,['download']
context,19,context,19,19,['context']
link,28,link,28,28,['link']
fabric,22,fabric,22,22,['fabric']
textinput,7,textinput,7,7,['textinput']
dev tools,3,devtools,25,36,"['devtools', 'dev tools', 'development tool', 'development tools', 'developer tools']"
streams,18,stream,29,67,"['streams', 'stream', 'streaming']"
collaboration,13,collaboration,13,13,['collaboration']
jsr,9,jsr,9,9,['jsr']
websocket,27,websocket,27,34,"['websocket', 'websockets']"
compiler suggestion,8,compiler suggestion,8,8,['compiler suggestion']
macro expansion,36,macro expansion,36,36,['macro expansion']
compiler panic,12,compiler crash,41,53,"['compiler crash', 'compiler panic']"
coherence,30,coherence,30,30,['coherence']
cargo,24,cargo,24,24,['cargo']
test infrastructure,11,test infrastructure,11,13,"['test infrastructure', 'testing infrastructure']"
recursion,30,recursion,30,39,"['recursion', 'recursive functions', 'recursive error', 'recursion error', 'infinite recursion']"
const generics,43,const generics,43,72,"['const generics', 'const items', 'generic const exprs', 'const expr', 'const generic', 'domain const generics', 'generic const items']"
derivation,2,derive,12,16,"['derive', 'deriving', 'derivation']"
simd,18,simd,18,18,['simd']
closure,51,closure,51,51,['closure']
trait bounds,26,trait bounds,26,26,['trait bounds']
uv,60,uv,60,60,['uv']
segmentation fault,59,segmentation fault,59,59,['segmentation fault']
cursor,19,cursor,19,19,['cursor']
typing,42,typing,42,49,"['typing', 'type']"
injection,12,injection,12,12,['injection']
angular cli,16,angular cli,16,18,"['angular cli', 'domain: angular cli']"
torch function,13,torch function,13,13,['torch function']
dynamic graph,9,dynamic graph,9,9,['dynamic graph']
nccl,28,nccl,28,28,['nccl']
numpy,24,numpy,24,24,['numpy']
complex,10,complex,10,10,['complex']
training,14,training,14,14,['training']
svelte compiler,9,svelte compiler,9,9,['svelte compiler']
shortcode,15,shortcode,15,30,"['shortcode', 'shortcodes']"
content,46,content,46,46,['content']
deployment,39,deployment,39,43,"['deployment', 'deploy']"
infinispan,51,infinispan,51,51,['infinispan']
zipkin,18,zipkin,18,18,['zipkin']
jaxb,15,jaxb,15,15,['jaxb']
data streams,26,data streams,26,31,"['data streams', 'data stream']"
ci failure,460,ci failure,460,509,"['ci test failure', 'ci failure', 'ci issue']"
annotation processing,17,annotation processing,17,17,['annotation processing']
spring context,11,spring context,11,11,['spring context']
file handling,14,file handling,14,14,['file handling']
openssl,18,openssl,18,18,['openssl']
pikpak,14,pikpak,14,14,['pikpak']
pdo,24,pdo,24,24,['pdo']
fuzzy,14,fuzzy,14,14,['fuzzy']
status bar,16,status bar,16,16,['status bar']
markup,15,markup,15,15,['markup']
rust,53,rust,53,53,['rust']
api enhancement,9,api improvement,15,24,"['api enhancement', 'api improvement']"
feedback,10,feedback,10,14,"['feedback', 'user feedback']"
release note,2,release notes,27,31,"['release notes', 'release note', 'type:release note']"
persistence,9,persistence,9,9,['persistence']
code review,17,code review,17,17,['code review']
hang,22,hang,22,22,['hang']
mouse,16,mouse,16,16,['mouse']
middleware,20,middleware,20,20,['middleware']
server actions,17,server actions,17,23,"['server actions', 'server action']"
internationalization,36,internationalization,36,36,['internationalization']
parallelism,19,parallelism,19,19,['parallelism']
semantic tokens,18,semantic tokens,18,23,"['semantic tokens', 'semantic token']"
interface,25,interface,25,25,['interface']
unix,48,unix,48,48,['unix']
perf,8,perf,8,8,['perf']
dns,21,dns,21,21,['dns']
tool,12,tool,12,12,['tool']
client server,10,client server,10,10,['client server']
internal error,261,internal error,261,261,['internal error']
api breaking change,6,api breaking change,6,6,['api breaking change']
semantic analysis,19,semantic analysis,19,19,['semantic analysis']
test suite,18,test suite,18,18,['test suite']
api reference,29,api reference,29,29,['api reference']
scrollview,8,scrollview,8,8,['scrollview']
new architecture,34,new architecture,34,34,['new architecture']
hermes,16,hermes,16,16,['hermes']
api deprecation,10,api deprecation,10,13,"['api deprecation', 'deprecated api']"
util,10,util,10,10,['util']
connectivity,8,connectivity,8,8,['connectivity']
consistency,37,consistency,37,37,['consistency']
node compat,11,node compat,11,17,"['node compat', 'node compatibility']"
svg,19,svg,19,19,['svg']
regex,37,regex,37,39,"['regex', 'regexp']"
encryption,20,encryption,20,20,['encryption']
trait system,18,trait system,18,18,['trait system']
repr,9,repr,9,9,['repr']
allocator,13,allocator,13,18,"['allocator', 'device allocator', 'memory allocator']"
c interop,10,c interop,10,10,['c interop']
compiler optimizations,2,compiler optimization,22,30,"['compiler optimization', 'compiler design', 'compiler implementation', 'compiler optimizations']"
float,15,float,15,15,['float']
effects,15,effects,15,23,"['effects', 'effect']"
mkldnn,7,mkldnn,7,7,['mkldnn']
pytorch test,6,pytorch test,6,6,['pytorch test']
torch.export,8,torch.export,8,15,"['torch.export', 'torch export']"
aotautograd,7,aotautograd,7,7,['aotautograd']
symbolic execution,12,symbolic execution,12,12,['symbolic execution']
onnx export,15,onnx export,15,15,['onnx export']
autocast,21,autocast,21,23,"['autocast', 'autocasting']"
linter,20,linter,20,20,['linter']
distribute,6,distribute,6,6,['distribute']
oom,20,oom,20,20,['oom']
multi threading,10,multithreading,44,59,"['multithreading', 'thread management', 'multi threading']"
distributed training,63,distributed training,63,63,['distributed training']
torch,119,torch,119,119,['torch']
core dump,27,core dump,27,27,['core dump']
bfloat16,18,bfloat16,18,18,['bfloat16']
model loading,12,model loading,12,12,['model loading']
initializers,2,initialization,20,22,"['initialization', 'initializers']"
animation,32,animation,32,36,"['animation', 'animations']"
reindex,15,reindex,15,15,['reindex']
class,15,class,15,15,['class']
yaml,27,yaml,27,27,['yaml']
compose,14,compose,14,14,['compose']
data source,9,data source,9,9,['data source']
reactive programming,38,reactive programming,38,42,"['reactive programming', 'reactiveprogramming', 'reactive statements']"
flyway,12,flyway,12,12,['flyway']
authorization server,6,authorization server,6,6,['authorization server']
spring amqp,42,spring amqp,42,42,['spring amqp']
property binding,15,property binding,15,15,['property binding']
container,23,container,23,26,"['container', 'containers']"
jar,12,jar,12,12,['jar']
cds,10,cds,10,12,"['cds', 'cd']"
uri,24,uri,24,24,['uri']
spring beans,22,spring beans,22,36,"['spring beans', 'spring bean']"
kibana,8,kibana,8,8,['kibana']
replication,18,replication,18,18,['replication']
expression,22,expression,22,22,['expression']
importer,11,importer,11,11,['importer']
lfs,17,lfs,17,17,['lfs']
upload,21,upload,21,25,"['upload', 'file upload']"
precompilation,23,precompilation,23,23,['precompilation']
pyproject toml,12,pyproject toml,12,15,"['pyproject toml', 'pyproject']"
python integration,6,python integration,6,6,['python integration']
uv lock,7,uv lock,7,7,['uv lock']
segmentationfault,6,segmentationfault,6,6,['segmentationfault']
php fpm,16,php fpm,16,16,['php fpm']
soap,22,soap,22,22,['soap']
dumpling,7,dumpling,7,7,['dumpling']
tidb sql,6,tidb sql,6,8,"['tidb sql', 'tidb query']"
hash join,8,hash join,8,8,['hash join']
txn,6,txn,6,6,['txn']
visual mode,14,visual mode,14,14,['visual mode']
code,5,code,5,5,['code']
remote,9,remote,9,9,['remote']
dialog,8,dialog,8,8,['dialog']
paste,21,paste,21,21,['paste']
keyboard shortcuts,38,keyboard shortcuts,38,57,"['keyboard shortcuts', 'keyboard shortcut']"
extension host,7,extension host,7,10,"['extension host', 'extensionhost']"
text display,7,text rendering,8,15,"['text display', 'text rendering']"
remote development,15,remote development,15,15,['remote development']
electron,16,electron,16,16,['electron']
inline chat,9,inline chat,9,9,['inline chat']
window management,24,window management,24,24,['window management']
registry,25,registry,25,25,['registry']
code quality,99,code quality,99,101,"['code quality', 'domain: code quality']"
diff editor,8,diff editor,8,8,['diff editor']
state management,21,state management,21,21,['state management']
unused code,10,unused code,10,10,['unused code']
wsl,15,wsl,15,15,['wsl']
window,6,window,6,6,['window']
indentation,24,indentation,24,26,"['indentation', 'indent']"
dynamic imports,8,dynamic imports,8,16,"['dynamic imports', 'dynamic import']"
hmr,9,hmr,9,9,['hmr']
benchmark,28,benchmark,28,40,"['benchmark', 'benchmarks', 'benchmarking']"
deadlock,39,deadlock,39,39,['deadlock']
cryptography,19,cryptography,19,19,['cryptography']
runtime crash,6,runtime crash,6,6,['runtime crash']
sys,7,sys,7,9,"['sys', 'sys unix']"
playground,8,playground,8,11,"['playground', 'go playground']"
format string,8,format string,8,8,['format string']
tutorial,18,tutorial,18,18,['tutorial']
stack,5,stack,5,5,['stack']
lock,10,locking,19,31,"['locking', 'lock', 'locks']"
env,10,env,10,10,['env']
code generation,42,code generation,42,42,['code generation']
type safety,16,type safety,16,16,['type safety']
ipv6,14,ipv6,14,14,['ipv6']
api behavior,12,api behavior,12,12,['api behavior']
fuzz,7,fuzz,7,7,['fuzz']
zip,12,zip,12,12,['zip']
module loading,7,module loading,7,7,['module loading']
